benchmark	section	cohort_model_path	cell	key	task	condition	run	primitive	budget_tokens	depth	rerun_reason	rerun_priority	summary_marker_errors	exit_status	resolved	started_at_CDT	source_run_dir	source_trial_dir	harbor_job
terminalbench	main	devstral24b	d05__b4k__su-full	pytorch-model-cli.hard__summarization__r3	pytorch-model-cli.hard	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T03:35:14.912968-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/pytorch-model-cli.hard/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/pytorch-model-cli.hard__G9ftmjv	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	qemu-alpine-ssh__summarization__r3	qemu-alpine-ssh	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T03:44:08.361003-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/qemu-alpine-ssh/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/qemu-alpine-ssh__Fu9AZSE	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	qemu-startup__summarization__r3	qemu-startup	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T04:14:46.626344-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/qemu-startup/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/qemu-startup__H74Wasj	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	raman-fitting.easy__summarization__r3	raman-fitting.easy	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-04T03:32:49.206605-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/raman-fitting.easy/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/raman-fitting.easy__N49mDTt	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	sanitize-git-repo__summarization__r3	sanitize-git-repo	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T03:48:12.213168-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/sanitize-git-repo/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/sanitize-git-repo__Hq7pMYF	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	sanitize-git-repo.hard__summarization__r3	sanitize-git-repo.hard	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T04:15:53.617377-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/sanitize-git-repo.hard/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/sanitize-git-repo.hard__Z4ExzsW	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	solana-data__summarization__r3	solana-data	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T03:37:35.115969-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/solana-data/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/solana-data__MDw8uGL	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	sqlite-with-gcov__summarization__r3	sqlite-with-gcov	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T03:39:56.023156-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/sqlite-with-gcov/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/sqlite-with-gcov__yzn8DPZ	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	super-benchmark-upet__summarization__r3	super-benchmark-upet	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0	LimitsExceeded	False	2026-09-04T03:54:38.058737-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/super-benchmark-upet/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/super-benchmark-upet__T9GXNiG	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	swe-bench-astropy-2__summarization__r3	swe-bench-astropy-2	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0	LimitsExceeded	False	2026-09-04T04:11:28.101615-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/swe-bench-astropy-2/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/swe-bench-astropy-2__RDVYT2h	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	swe-bench-fsspec__summarization__r3	swe-bench-fsspec	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0	LimitsExceeded	False	2026-09-04T03:49:44.270074-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/swe-bench-fsspec/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/swe-bench-fsspec__uzLfweA	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	tmux-advanced-workflow__summarization__r3	tmux-advanced-workflow	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T03:32:49.160599-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/tmux-advanced-workflow/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/tmux-advanced-workflow__8dLeW4N	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-full	write-compressor__summarization__r3	write-compressor	summarization	3	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T04:08:19.278519-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/write-compressor/summarization/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r3-1788510767655/write-compressor__gVy944e	devstral24b-summarization-r3-1788510767655
terminalbench	main	devstral24b	d05__b4k__su-partial	blind-maze-explorer-5x5__summarization-partial__r1	blind-maze-explorer-5x5	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T05:41:17.398581-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/blind-maze-explorer-5x5/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/blind-maze-explorer-5x5__q94VbW4	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	blind-maze-explorer-algorithm__summarization-partial__r1	blind-maze-explorer-algorithm	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T05:04:23.453076-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/blind-maze-explorer-algorithm/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/blind-maze-explorer-algorithm__44ArERk	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	cartpole-rl-training__summarization-partial__r1	cartpole-rl-training	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T05:45:35.702775-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/cartpole-rl-training/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/cartpole-rl-training__6wwWT9y	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	count-dataset-tokens__summarization-partial__r1	count-dataset-tokens	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T04:39:28.871509-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/count-dataset-tokens/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/count-dataset-tokens__rm6bavv	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	crack-7z-hash.hard__summarization-partial__r1	crack-7z-hash.hard	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T05:19:55.916107-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/crack-7z-hash.hard/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/crack-7z-hash.hard__XBPPWLK	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	csv-to-parquet__summarization-partial__r1	csv-to-parquet	summarization-partial	1	summarization_partial	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T04:56:13.853161-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/csv-to-parquet/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/csv-to-parquet__ptqjrwr	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	download-youtube__summarization-partial__r1	download-youtube	summarization-partial	1	summarization_partial	4000	0.5	tb_unverifiable	probable	0		False	2026-09-04T05:27:11.368070-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/download-youtube/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/download-youtube__5NFy5qF	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	eval-mteb__summarization-partial__r1	eval-mteb	summarization-partial	1	summarization_partial	4000	0.5	summary_failure_accounting	priority	0	Submitted	True	2026-09-04T04:49:54.384766-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/eval-mteb/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/eval-mteb__PSGaTbM	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	eval-mteb.hard__summarization-partial__r1	eval-mteb.hard	summarization-partial	1	summarization_partial	4000	0.5	summary_failure_accounting	priority	0	Submitted	False	2026-09-04T05:37:30.684974-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/eval-mteb.hard/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/eval-mteb.hard__ogZwWTS	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	extract-moves-from-video__summarization-partial__r1	extract-moves-from-video	summarization-partial	1	summarization_partial	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T05:04:27.749326-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/extract-moves-from-video/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/extract-moves-from-video__fd94mG4	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	git-workflow-hack__summarization-partial__r1	git-workflow-hack	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T05:12:36.294631-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/git-workflow-hack/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/git-workflow-hack__RYVpyXn	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	gpt2-codegolf__summarization-partial__r1	gpt2-codegolf	summarization-partial	1	summarization_partial	4000	0.5	summary_failure_accounting	priority	0		False	2026-09-04T04:48:49.570217-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/gpt2-codegolf/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/gpt2-codegolf__Xv3QiQn	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	heterogeneous-dates__summarization-partial__r1	heterogeneous-dates	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T05:45:36.935509-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/heterogeneous-dates/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/heterogeneous-dates__i8s288r	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	hf-model-inference__summarization-partial__r1	hf-model-inference	summarization-partial	1	summarization_partial	4000	0.5	summary_failure_accounting	priority	0	Submitted	False	2026-09-04T04:51:47.868928-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/hf-model-inference/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/hf-model-inference__X3jjDGb	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	intrusion-detection__summarization-partial__r1	intrusion-detection	summarization-partial	1	summarization_partial	4000	0.5	summary_failure_accounting	priority	0		False	2026-09-04T05:12:16.363500-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/intrusion-detection/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/intrusion-detection__cAZ9Pgt	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	password-recovery__summarization-partial__r1	password-recovery	summarization-partial	1	summarization_partial	4000	0.5	summary_failure_accounting	priority	0		False	2026-09-04T05:19:51.635703-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/password-recovery/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/password-recovery__fUVLbbG	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	path-tracing-reverse__summarization-partial__r1	path-tracing-reverse	summarization-partial	1	summarization_partial	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T04:38:52.532809-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/path-tracing-reverse/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/path-tracing-reverse__gGctuzR	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	prove-plus-comm__summarization-partial__r1	prove-plus-comm	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T04:38:11.727310-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/prove-plus-comm/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/prove-plus-comm__iHcnyeg	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	pytorch-model-cli.hard__summarization-partial__r1	pytorch-model-cli.hard	summarization-partial	1	summarization_partial	4000	0.5	summary_failure_accounting	priority	0	Submitted	False	2026-09-04T04:42:06.172316-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/pytorch-model-cli.hard/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/pytorch-model-cli.hard__FFhGSC8	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	qemu-alpine-ssh__summarization-partial__r1	qemu-alpine-ssh	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T04:49:35.957446-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/qemu-alpine-ssh/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/qemu-alpine-ssh__2M88pwL	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	qemu-startup__summarization-partial__r1	qemu-startup	summarization-partial	1	summarization_partial	4000	0.5	tb_unverifiable	probable	0		False	2026-09-04T05:27:06.738351-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/qemu-startup/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/qemu-startup__2jfy8Ne	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	raman-fitting.easy__summarization-partial__r1	raman-fitting.easy	summarization-partial	1	summarization_partial	4000	0.5	summary_failure_accounting	priority	0	Submitted	False	2026-09-04T04:38:11.718951-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/raman-fitting.easy/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/raman-fitting.easy__4ZiyWyD	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	sanitize-git-repo__summarization-partial__r1	sanitize-git-repo	summarization-partial	1	summarization_partial	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T04:56:05.207074-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/sanitize-git-repo/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/sanitize-git-repo__coUXvz2	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	sanitize-git-repo.hard__summarization-partial__r1	sanitize-git-repo.hard	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T05:33:33.507926-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/sanitize-git-repo.hard/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/sanitize-git-repo.hard__8Hkavj2	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	solana-data__summarization-partial__r1	solana-data	summarization-partial	1	summarization_partial	4000	0.5	tb_unverifiable	probable	0		False	2026-09-04T04:45:14.882540-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/solana-data/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/solana-data__DmmzUAc	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	sqlite-with-gcov__summarization-partial__r1	sqlite-with-gcov	summarization-partial	1	summarization_partial	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T04:45:22.431262-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/sqlite-with-gcov/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/sqlite-with-gcov__g4Fhfg3	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	super-benchmark-upet__summarization-partial__r1	super-benchmark-upet	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T05:05:15.077974-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/super-benchmark-upet/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/super-benchmark-upet__XFUaWR9	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	swe-bench-astropy-2__summarization-partial__r1	swe-bench-astropy-2	summarization-partial	1	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T05:27:02.024467-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/swe-bench-astropy-2/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/swe-bench-astropy-2__kiLsrTJ	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	swe-bench-fsspec__summarization-partial__r1	swe-bench-fsspec	summarization-partial	1	summarization_partial	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T04:59:59.762847-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/swe-bench-fsspec/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/swe-bench-fsspec__ijyLBu3	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	tmux-advanced-workflow__summarization-partial__r1	tmux-advanced-workflow	summarization-partial	1	summarization_partial	4000	0.5	tb_unverifiable	probable	0	Submitted	False	2026-09-04T04:38:11.674884-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/tmux-advanced-workflow/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/tmux-advanced-workflow__xMibZwS	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	write-compressor__summarization-partial__r1	write-compressor	summarization-partial	1	summarization_partial	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T05:19:46.645497-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/write-compressor/summarization-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r1-1788514690228/write-compressor__AQESsvZ	devstral24b-summarization-partial-r1-1788514690228
terminalbench	main	devstral24b	d05__b4k__su-partial	blind-maze-explorer-5x5__summarization-partial__r2	blind-maze-explorer-5x5	summarization-partial	2	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T07:21:20.890087-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/blind-maze-explorer-5x5/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/blind-maze-explorer-5x5__aY5EcTP	devstral24b-summarization-partial-r2-1788520435774
terminalbench	main	devstral24b	d05__b4k__su-partial	blind-maze-explorer-algorithm__summarization-partial__r2	blind-maze-explorer-algorithm	summarization-partial	2	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T06:40:58.460496-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/blind-maze-explorer-algorithm/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/blind-maze-explorer-algorithm__Mvcoc6G	devstral24b-summarization-partial-r2-1788520435774
terminalbench	main	devstral24b	d05__b4k__su-partial	cartpole-rl-training__summarization-partial__r2	cartpole-rl-training	summarization-partial	2	summarization_partial	4000	0.5	tb_unverifiable	probable	0		True	2026-09-04T07:22:19.557743-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/cartpole-rl-training/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/cartpole-rl-training__6RQutvh	devstral24b-summarization-partial-r2-1788520435774
terminalbench	main	devstral24b	d05__b4k__su-partial	count-dataset-tokens__summarization-partial__r2	count-dataset-tokens	summarization-partial	2	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T06:16:06.215931-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/count-dataset-tokens/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/count-dataset-tokens__AtL2H5m	devstral24b-summarization-partial-r2-1788520435774
terminalbench	main	devstral24b	d05__b4k__su-partial	crack-7z-hash.hard__summarization-partial__r2	crack-7z-hash.hard	summarization-partial	2	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T07:01:54.251061-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/crack-7z-hash.hard/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/crack-7z-hash.hard__ZHMrcZv	devstral24b-summarization-partial-r2-1788520435774
terminalbench	main	devstral24b	d05__b4k__su-partial	csv-to-parquet__summarization-partial__r2	csv-to-parquet	summarization-partial	2	summarization_partial	4000	0.5	summary_related_response	probable	0		True	2026-09-04T06:34:27.400646-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/csv-to-parquet/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/csv-to-parquet__Dr8Wui3	devstral24b-summarization-partial-r2-1788520435774
terminalbench	main	devstral24b	d05__b4k__su-partial	download-youtube__summarization-partial__r2	download-youtube	summarization-partial	2	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T07:08:14.839985-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/download-youtube/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/download-youtube__g9Lcvr3	devstral24b-summarization-partial-r2-1788520435774
terminalbench	main	devstral24b	d05__b4k__su-partial	eval-mteb__summarization-partial__r2	eval-mteb	summarization-partial	2	summarization_partial	4000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-04T06:27:34.295470-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/eval-mteb/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/eval-mteb__tXyhBcc	devstral24b-summarization-partial-r2-1788520435774
terminalbench	main	devstral24b	d05__b4k__su-partial	eval-mteb.hard__summarization-partial__r2	eval-mteb.hard	summarization-partial	2	summarization_partial	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T07:18:11.206014-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/eval-mteb.hard/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/eval-mteb.hard__qqyoRMJ	devstral24b-summarization-partial-r2-1788520435774
terminalbench	main	devstral24b	d05__b4k__su-partial	extract-moves-from-video__summarization-partial__r2	extract-moves-from-video	summarization-partial	2	summarization_partial	4000	0.5	summary_related_response	probable	0		False	2026-09-04T06:42:01.040282-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/extract-moves-from-video/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/extract-moves-from-video__Q8q3Xjo	devstral24b-summarization-partial-r2-1788520435774
terminalbench	main	devstral24b	d05__b4k__su-partial	fibonacci-server__summarization-partial__r2	fibonacci-server	summarization-partial	2	summarization_partial	4000	0.5	summary_failure_accounting	priority	0	Submitted	True	2026-09-04T06:26:28.837386-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-partial/fibonacci-server/summarization-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-partial-r2-1788520435774/fibonacci-server__FW88Dh3	devstral24b-summarization-partial-r2-1788520435774
