benchmark	section	cohort_model_path	cell	key	task	condition	run	primitive	budget_tokens	depth	rerun_reason	rerun_priority	summary_marker_errors	exit_status	resolved	started_at_CDT	source_run_dir	source_trial_dir	harbor_job
terminalbench	main	qwen35b	d05__b3k__su-full	gpt2-codegolf__summarization__r1	gpt2-codegolf	summarization	1	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T18:41:21.653673-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/gpt2-codegolf/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/gpt2-codegolf__nUzGtSQ	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	hf-model-inference__summarization__r1	hf-model-inference	summarization	1	summarization	3000	0.5	summary_related_response	probable	0		False	2026-08-31T18:45:31.809310-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/hf-model-inference/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/hf-model-inference__PPkddPp	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	incompatible-python-fasttext__summarization__r1	incompatible-python-fasttext	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		True	2026-08-31T18:26:21.290505-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/incompatible-python-fasttext/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/incompatible-python-fasttext__FRWPThj	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	intrusion-detection__summarization__r1	intrusion-detection	summarization	1	summarization	3000	0.5	summary_related_response	probable	0		False	2026-08-31T19:12:36.695525-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/intrusion-detection/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/intrusion-detection__SsG99aD	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	modernize-fortran-build__summarization__r1	modernize-fortran-build	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		True	2026-08-31T19:00:03.143664-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/modernize-fortran-build/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/modernize-fortran-build__sXY9VWD	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	password-recovery__summarization__r1	password-recovery	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T19:19:14.613258-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/password-recovery/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/password-recovery__PKodVCM	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	path-tracing-reverse__summarization__r1	path-tracing-reverse	summarization	1	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T18:32:47.381539-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/path-tracing-reverse/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/path-tracing-reverse__Djpk25G	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	processing-pipeline__summarization__r1	processing-pipeline	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T18:58:14.747930-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/processing-pipeline/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/processing-pipeline__pp66ShF	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	prove-plus-comm__summarization__r1	prove-plus-comm	summarization	1	summarization	3000	0.5	tb_unverifiable	probable	0		True	2026-08-31T18:26:21.294854-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/prove-plus-comm/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/prove-plus-comm__ZaSYDyW	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	pytorch-model-cli.hard__summarization__r1	pytorch-model-cli.hard	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T18:32:51.670693-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/pytorch-model-cli.hard/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/pytorch-model-cli.hard__NWMg2cz	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	qemu-alpine-ssh__summarization__r1	qemu-alpine-ssh	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-08-31T18:43:14.729848-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/qemu-alpine-ssh/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/qemu-alpine-ssh__WULBYsE	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	qemu-startup__summarization__r1	qemu-startup	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		True	2026-08-31T19:25:38.633240-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/qemu-startup/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/qemu-startup__aKp3a9D	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	raman-fitting.easy__summarization__r1	raman-fitting.easy	summarization	1	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T18:26:21.286130-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/raman-fitting.easy/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/raman-fitting.easy__aGuZ9Xb	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	sanitize-git-repo__summarization__r1	sanitize-git-repo	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-08-31T18:51:53.320290-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sanitize-git-repo/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/sanitize-git-repo__jyJ5n3y	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	sanitize-git-repo.hard__summarization__r1	sanitize-git-repo.hard	summarization	1	summarization	3000	0.5	summary_related_response	probable	0		False	2026-08-31T19:33:15.654521-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sanitize-git-repo.hard/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/sanitize-git-repo.hard__VJB6pC7	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	sqlite-with-gcov__summarization__r1	sqlite-with-gcov	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-08-31T18:39:11.701966-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sqlite-with-gcov/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/sqlite-with-gcov__hdqaDTy	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	super-benchmark-upet__summarization__r1	super-benchmark-upet	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T19:10:07.828854-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/super-benchmark-upet/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/super-benchmark-upet__dq5jeae	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	swe-bench-astropy-2__summarization__r1	swe-bench-astropy-2	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T19:25:25.113638-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/swe-bench-astropy-2/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/swe-bench-astropy-2__HBPvHSi	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	swe-bench-fsspec__summarization__r1	swe-bench-fsspec	summarization	1	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T18:54:01.083728-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/swe-bench-fsspec/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/swe-bench-fsspec__dJQvbEy	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	tmux-advanced-workflow__summarization__r1	tmux-advanced-workflow	summarization	1	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T18:26:21.237096-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/tmux-advanced-workflow/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/tmux-advanced-workflow__2iHkmJf	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	write-compressor__summarization__r1	write-compressor	summarization	1	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T19:19:01.884983-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/write-compressor/summarization/run_1	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r1-1788218779822/write-compressor__4u4F9o7	qwen35b-summarization-r1-1788218779822
terminalbench	main	qwen35b	d05__b3k__su-full	blind-maze-explorer-algorithm__summarization__r2	blind-maze-explorer-algorithm	summarization	2	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-08-31T20:57:53.381202-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/blind-maze-explorer-algorithm/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/blind-maze-explorer-algorithm__EqgrsBs	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	cartpole-rl-training__summarization__r2	cartpole-rl-training	summarization	2	summarization	3000	0.5	summary_related_response	probable	0		False	2026-08-31T21:45:04.506290-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/cartpole-rl-training/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/cartpole-rl-training__fxRk4W3	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	count-dataset-tokens__summarization__r2	count-dataset-tokens	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T20:32:12.593678-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/count-dataset-tokens/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/count-dataset-tokens__ojvdFjZ	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	crack-7z-hash.hard__summarization__r2	crack-7z-hash.hard	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T21:19:38.132056-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/crack-7z-hash.hard/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/crack-7z-hash.hard__BPRopLc	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	csv-to-parquet__summarization__r2	csv-to-parquet	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		True	2026-08-31T20:51:28.664663-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/csv-to-parquet/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/csv-to-parquet__22SHkfo	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	decommissioning-service-with-sensitive-data__summarization__r2	decommissioning-service-with-sensitive-data	summarization	2	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T21:38:42.934358-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/decommissioning-service-with-sensitive-data/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/decommissioning-service-with-sen__pSnqtYm	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	download-youtube__summarization__r2	download-youtube	summarization	2	summarization	3000	0.5	summary_related_response	probable	0		False	2026-08-31T21:25:58.943020-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/download-youtube/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/download-youtube__Wg4TghR	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	eval-mteb__summarization__r2	eval-mteb	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T20:42:34.489118-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/eval-mteb/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/eval-mteb__5fsgcNF	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	eval-mteb.hard__summarization__r2	eval-mteb.hard	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T21:36:06.882744-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/eval-mteb.hard/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/eval-mteb.hard__mXnTE7k	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	extract-moves-from-video__summarization__r2	extract-moves-from-video	summarization	2	summarization	3000	0.5	summary_related_response	probable	0		False	2026-08-31T21:01:31.932045-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/extract-moves-from-video/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/extract-moves-from-video__Hex5Udn	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	fibonacci-server__summarization__r2	fibonacci-server	summarization	2	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-08-31T20:38:39.331913-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/fibonacci-server/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/fibonacci-server__6bfL8vc	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	fix-git__summarization__r2	fix-git	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T21:13:16.154558-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/fix-git/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/fix-git__HpjFhRP	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	git-workflow-hack__summarization__r2	git-workflow-hack	summarization	2	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T21:12:54.274355-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/git-workflow-hack/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/git-workflow-hack__MsgHPfa	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	gpt2-codegolf__summarization__r2	gpt2-codegolf	summarization	2	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T20:39:42.634273-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/gpt2-codegolf/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/gpt2-codegolf__id9x42c	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	heterogeneous-dates__summarization__r2	heterogeneous-dates	summarization	2	summarization	3000	0.5	summary_related_response	probable	0		True	2026-08-31T21:48:16.359211-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/heterogeneous-dates/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/heterogeneous-dates__DYiaSM6	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	hf-model-inference__summarization__r2	hf-model-inference	summarization	2	summarization	3000	0.5	summary_related_response	probable	0		False	2026-08-31T20:45:07.275249-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/hf-model-inference/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/hf-model-inference__PETkq67	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	incompatible-python-fasttext__summarization__r2	incompatible-python-fasttext	summarization	2	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-08-31T20:28:48.259726-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/incompatible-python-fasttext/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/incompatible-python-fasttext__h2xH7Cm	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	intrusion-detection__summarization__r2	intrusion-detection	summarization	2	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T21:10:34.242657-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/intrusion-detection/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/intrusion-detection__zUkUTKo	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	modernize-fortran-build__summarization__r2	modernize-fortran-build	summarization	2	summarization	3000	0.5	summary_related_response	probable	0		False	2026-08-31T20:55:07.395517-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/modernize-fortran-build/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/modernize-fortran-build__d25RyZW	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	password-recovery__summarization__r2	password-recovery	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T21:19:17.361141-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/password-recovery/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/password-recovery__B8AgcWo	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	path-tracing-reverse__summarization__r2	path-tracing-reverse	summarization	2	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-08-31T20:29:38.827247-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/path-tracing-reverse/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/path-tracing-reverse__RNfA2WP	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	processing-pipeline__summarization__r2	processing-pipeline	summarization	2	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-08-31T20:53:23.913336-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/processing-pipeline/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/processing-pipeline__UbsGD97	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	pytorch-model-cli.hard__summarization__r2	pytorch-model-cli.hard	summarization	2	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-08-31T20:34:15.144415-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/pytorch-model-cli.hard/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/pytorch-model-cli.hard__5Avu5gT	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	qemu-alpine-ssh__summarization__r2	qemu-alpine-ssh	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T20:41:49.391433-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/qemu-alpine-ssh/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/qemu-alpine-ssh__tBbfkdu	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	qemu-startup__summarization__r2	qemu-startup	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		True	2026-08-31T21:25:41.939138-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/qemu-startup/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/qemu-startup__KDeez3E	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	raman-fitting.easy__summarization__r2	raman-fitting.easy	summarization	2	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-08-31T20:28:48.255382-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/raman-fitting.easy/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/raman-fitting.easy__mEa2PwD	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	sanitize-git-repo__summarization__r2	sanitize-git-repo	summarization	2	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T20:47:02.291216-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sanitize-git-repo/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/sanitize-git-repo__LmC3JMd	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	sanitize-git-repo.hard__summarization__r2	sanitize-git-repo.hard	summarization	2	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T21:32:21.768364-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sanitize-git-repo.hard/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/sanitize-git-repo.hard__6k7i9Xp	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	sqlite-with-gcov__summarization__r2	sqlite-with-gcov	summarization	2	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-08-31T20:35:55.874270-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sqlite-with-gcov/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/sqlite-with-gcov__FtdYoKz	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	super-benchmark-upet__summarization__r2	super-benchmark-upet	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T21:07:55.465668-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/super-benchmark-upet/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/super-benchmark-upet__u9ic9xK	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	swe-bench-astropy-2__summarization__r2	swe-bench-astropy-2	summarization	2	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T21:23:25.006428-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/swe-bench-astropy-2/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/swe-bench-astropy-2__rsyVbQo	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	swe-bench-fsspec__summarization__r2	swe-bench-fsspec	summarization	2	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-08-31T20:52:12.517585-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/swe-bench-fsspec/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/swe-bench-fsspec__JUKR8hS	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	tmux-advanced-workflow__summarization__r2	tmux-advanced-workflow	summarization	2	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T20:28:48.205266-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/tmux-advanced-workflow/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/tmux-advanced-workflow__qw55Sv2	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	write-compressor__summarization__r2	write-compressor	summarization	2	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T21:16:59.246823-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/write-compressor/summarization/run_2	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r2-1788226126756/write-compressor__TgT7N5B	qwen35b-summarization-r2-1788226126756
terminalbench	main	qwen35b	d05__b3k__su-full	blind-maze-explorer-algorithm__summarization__r3	blind-maze-explorer-algorithm	summarization	3	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T23:01:06.958202-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/blind-maze-explorer-algorithm/summarization/run_3	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r3-1788233287825/blind-maze-explorer-algorithm__t4MaXRS	qwen35b-summarization-r3-1788233287825
terminalbench	main	qwen35b	d05__b3k__su-full	cartpole-rl-training__summarization__r3	cartpole-rl-training	summarization	3	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T23:44:50.408545-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/cartpole-rl-training/summarization/run_3	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r3-1788233287825/cartpole-rl-training__c5UbKxa	qwen35b-summarization-r3-1788233287825
terminalbench	main	qwen35b	d05__b3k__su-full	count-dataset-tokens__summarization__r3	count-dataset-tokens	summarization	3	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-08-31T22:29:17.888269-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/count-dataset-tokens/summarization/run_3	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r3-1788233287825/count-dataset-tokens__42ZJBR8	qwen35b-summarization-r3-1788233287825
terminalbench	main	qwen35b	d05__b3k__su-full	crack-7z-hash.hard__summarization__r3	crack-7z-hash.hard	summarization	3	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-08-31T23:24:07.268055-05:00	ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/crack-7z-hash.hard/summarization/run_3	logs/harbor_jobs/terminalbench/qwen35b/qwen35b-summarization-r3-1788233287825/crack-7z-hash.hard__mT6qFg8	qwen35b-summarization-r3-1788233287825
